iter	Passed	Remaining
1552	26575	110325
1553	26593	110311
1554	26610	110293
1555	26629	110283
1556	26645	110259
1557	26662	110245
1558	26678	110220
1559	26694	110200
1560	26710	110178
1561	26725	110154
1562	26743	110137
1563	26759	110115
1564	26774	110091
1565	26788	110062
1566	26803	110036
1567	26818	110009
1568	26834	109989
1569	26853	109980
1570	26870	109962
1571	26887	109944
1572	26904	109925
1573	26918	109897
1574	26933	109870
1575	26949	109851
1576	26967	109834
1577	26985	109823
1578	27003	109810
1579	27018	109782
1580	27032	109753
1581	27051	109743
1582	27069	109732
1583	27087	109718
1584	27105	109706
1585	27121	109684
1586	27140	109674
1587	27158	109659
1588	27175	109643
1589	27193	109629
1590	27210	109612
1591	27224	109580
1592	27240	109560
1593	27258	109547
1594	27278	109541
1595	27293	109517
1596	27309	109494
1597	27324	109470
1598	27341	109449
1599	27359	109437
1600	27378	109427
1601	27394	109406
1602	27411	109391
1603	27427	109366
1604	27443	109345
1605	27459	109325
1606	27478	109316
1607	27495	109298
1608	27511	109278
1609	27528	109258
1610	27543	109233
1611	27557	109202
1612	27572	109179
1613	27588	109157
1614	27604	109136
1615	27620	109116
1616	27635	109090
1617	27650	109064
1618	27665	109038
1619	27682	109021
1620	27701	109011
1621	27719	108996
1622	27736	108979
1623	27755	108970
1624	27771	108951
1625	27791	108942
1626	27807	108923
1627	27822	108897
1628	27836	108866
1629	27851	108841
1630	27865	108815
1631	27881	108791
1632	27899	108777
1633	27916	108760
1634	27934	108748
1635	27952	108732
1636	27970	108719
1637	27987	108701
1638	28001	108675
1639	28016	108649
1640	28031	108625
1641	28045	108595
1642	28059	108565
1643	28074	108539
1644	28088	108511
1645	28103	108487
1646	28119	108465
1647	28133	108437
1648	28148	108410
1649	28162	108384
1650	28179	108364
1651	28197	108353
1652	28213	108330
1653	28231	108318
1654	28251	108309
1655	28269	108298
1656	28285	108275
1657	28303	108262
1658	28319	108243
1659	28334	108217
1660	28350	108196
1661	28366	108175
1662	28384	108161
1663	28400	108140
1664	28417	108124
